school,minority,sex,ses,mathach,meanses,size,sector
2917,Yes,Female,-2.108,0.578,-0.792,2194,Public
2917,Yes,Male,-1.368,5.163,-0.792,2194,Public
2917,Yes,Male,1.732,0.426,-0.792,2194,Public
2917,Yes,Male,-1.338,13.096,-0.792,2194,Public
2917,Yes,Male,-0.468,18.929,-0.792,2194,Public
2917,Yes,Female,-0.828,16.19,-0.792,2194,Public
2917,Yes,Female,-1.488,6.245,-0.792,2194,Public
2917,Yes,Female,-0.588,5.514,-0.792,2194,Public
2917,Yes,Female,-2.468,0.936,-0.792,2194,Public
2917,Yes,Female,-1.368,5.898,-0.792,2194,Public
2917,Yes,Female,-1.818,2.191,-0.792,2194,Public
2917,Yes,Female,-2.328,0.643,-0.792,2194,Public
2990,No,Male,1.222,21.791,0.661,963,Catholic
2990,Yes,Male,0.432,21.14,0.661,963,Catholic
2990,Yes,Male,1.452,22.418,0.661,963,Catholic
2990,Yes,Male,0.122,20.752,0.661,963,Catholic
2990,Yes,Male,0.192,23.029,0.661,963,Catholic
2990,Yes,Male,-0.458,13.969,0.661,963,Catholic
2990,Yes,Male,1.122,24.993,0.661,963,Catholic
2990,Yes,Male,-0.178,19.192,0.661,963,Catholic
2990,Yes,Male,0.092,22.639,0.661,963,Catholic
2990,Yes,Male,1.452,15.507,0.661,963,Catholic
2990,No,Male,1.242,20.192,0.661,963,Catholic
2990,Yes,Male,0.902,24.401,0.661,963,Catholic
2990,Yes,Male,0.222,17.099,0.661,963,Catholic
2990,Yes,Male,0.892,22.016,0.661,963,Catholic
2990,No,Male,1.082,24.401,0.661,963,Catholic
2990,Yes,Male,-0.598,15.119,0.661,963,Catholic
2990,No,Male,1.422,13.823,0.661,963,Catholic
2990,Yes,Male,0.802,21.02,0.661,963,Catholic
2990,Yes,Male,1.512,16.93,0.661,963,Catholic
2990,Yes,Male,1.022,20.249,0.661,963,Catholic
2990,No,Male,0.852,21.345,0.661,963,Catholic
2990,Yes,Male,-0.928,16.162,0.661,963,Catholic
2990,Yes,Male,0.852,16.317,0.661,963,Catholic
2990,No,Male,0.822,22.845,0.661,963,Catholic
2990,Yes,Male,1.232,19.29,0.661,963,Catholic
2990,No,Male,0.212,24.479,0.661,963,Catholic
2990,Yes,Male,-0.428,11.616,0.661,963,Catholic
2990,Yes,Male,1.212,18.008,0.661,963,Catholic
2990,Yes,Male,1.112,19.12,0.661,963,Catholic
2990,Yes,Male,0.142,19.689,0.661,963,Catholic
2990,No,Male,1.262,23.002,0.661,963,Catholic
2990,Yes,Male,0.642,18.86,0.661,963,Catholic
2990,No,Male,-0.768,16.825,0.661,963,Catholic
2990,Yes,Male,0.552,22.219,0.661,963,Catholic
2990,No,Male,1.332,18.092,0.661,963,Catholic
2990,No,Male,0.252,17.209,0.661,963,Catholic
2990,No,Male,0.262,9.139,0.661,963,Catholic
2990,Yes,Male,1.262,18.608,0.661,963,Catholic
2990,Yes,Male,0.792,20.577,0.661,963,Catholic
2990,No,Male,0.482,13.859,0.661,963,Catholic
2990,Yes,Male,-0.058,20.682,0.661,963,Catholic
2990,Yes,Male,1.512,17.246,0.661,963,Catholic
2990,Yes,Male,1.512,9.574,0.661,963,Catholic
2990,Yes,Male,-0.288,6.315,0.661,963,Catholic
2990,No,Male,1.072,17.979,0.661,963,Catholic
2990,No,Male,1.002,21.396,0.661,963,Catholic
2990,No,Male,1.332,10.175,0.661,963,Catholic
2990,Yes,Male,0.242,14.192,0.661,963,Catholic
2995,Yes,Male,0.042,16.13,-0.296,365,Public
2995,Yes,Male,1.832,3.507,-0.296,365,Public
2995,No,Female,-0.298,13.641,-0.296,365,Public
2995,No,Male,-0.328,9.476,-0.296,365,Public
2995,No,Male,-0.438,13.207,-0.296,365,Public
2995,No,Female,0.482,16.358,-0.296,365,Public
2995,No,Male,0.032,24.107,-0.296,365,Public
2995,Yes,Female,-1.408,7.63,-0.296,365,Public
2995,No,Female,-1.688,17.47,-0.296,365,Public
2995,No,Male,0.532,7.089,-0.296,365,Public
2995,Yes,Female,-1.298,3.493,-0.296,365,Public
2995,No,Female,0.162,4.933,-0.296,365,Public
2995,Yes,Female,-0.938,7.756,-0.296,365,Public
2995,No,Male,-1.078,4.244,-0.296,365,Public
2995,No,Male,0.762,17.727,-0.296,365,Public
2995,No,Female,-0.268,3.066,-0.296,365,Public
2995,No,Male,1.112,22.835,-0.296,365,Public
2995,No,Female,-0.948,0.635,-0.296,365,Public
2995,No,Female,-0.758,8.297,-0.296,365,Public
2995,Yes,Male,-0.538,14.608,-0.296,365,Public
2995,No,Female,-0.708,7.128,-0.296,365,Public
2995,No,Male,0.312,15.14,-0.296,365,Public
2995,No,Male,-0.968,2.776,-0.296,365,Public
2995,No,Female,-1.688,12.825,-0.296,365,Public
2995,No,Male,-0.988,2.98,-0.296,365,Public
2995,No,Female,-0.038,19.253,-0.296,365,Public
2995,No,Female,-0.998,-0.535,-0.296,365,Public
2995,No,Male,0.012,21.935,-0.296,365,Public
2995,No,Male,-0.268,10.96,-0.296,365,Public
2995,No,Male,0.582,1.31,-0.296,365,Public
2995,No,Male,-0.288,0.431,-0.296,365,Public
2995,No,Female,-0.838,14.888,-0.296,365,Public
2995,Yes,Female,-1.678,9.699,-0.296,365,Public
2995,No,Male,0.162,-0.836,-0.296,365,Public
2995,No,Female,1.232,8.533,-0.296,365,Public
2995,Yes,Male,-1.338,0.495,-0.296,365,Public
2995,No,Male,0.982,8.144,-0.296,365,Public
2995,No,Male,-0.158,6.445,-0.296,365,Public
2995,No,Female,-1.618,19.705,-0.296,365,Public
2995,No,Male,-1.278,9.527,-0.296,365,Public
2995,Yes,Female,-1.638,-1.009,-0.296,365,Public
2995,No,Female,0.792,13.142,-0.296,365,Public
2995,No,Male,0.242,18.421,-0.296,365,Public
2995,No,Female,0.602,20.998,-0.296,365,Public
2995,No,Male,0.662,1.568,-0.296,365,Public
2995,No,Female,0.062,-1.011,-0.296,365,Public
3013,No,Male,0.022,22.221,-0.038,760,Public
3013,No,Male,0.692,21.474,-0.038,760,Public
3013,No,Male,-0.478,0.495,-0.038,760,Public
3013,No,Female,0.202,1.263,-0.038,760,Public
3013,No,Female,0.092,17.047,-0.038,760,Public
3013,No,Female,0.002,13.695,-0.038,760,Public
3013,No,Male,0.002,20.64,-0.038,760,Public
3013,No,Male,0.222,20.633,-0.038,760,Public
3013,No,Female,0.412,20.317,-0.038,760,Public
3013,No,Male,0.022,7.119,-0.038,760,Public
3013,No,Male,-0.598,9.408,-0.038,760,Public
3013,No,Male,0.402,17.372,-0.038,760,Public
3013,No,Female,0.142,13.491,-0.038,760,Public
3013,No,Female,0.262,17.485,-0.038,760,Public
3013,No,Male,-0.478,21.485,-0.038,760,Public
3013,No,Male,-0.518,11.153,-0.038,760,Public
3013,No,Male,0.662,12.377,-0.038,760,Public
3013,No,Female,-0.278,3.18,-0.038,760,Public
3013,No,Male,0.032,10.309,-0.038,760,Public
3013,No,Female,-0.428,16.722,-0.038,760,Public
3013,No,Female,-0.968,5.696,-0.038,760,Public
3013,No,Male,-0.618,17.717,-0.038,760,Public
3013,No,Male,0.252,20.159,-0.038,760,Public
3013,No,Male,-0.138,8.732,-0.038,760,Public
3013,No,Female,-0.778,-1.1,-0.038,760,Public
3013,No,Female,-0.048,10.899,-0.038,760,Public
3013,No,Male,-0.398,8.613,-0.038,760,Public
3013,No,Male,0.192,15.741,-0.038,760,Public
3013,No,Male,0.482,16.495,-0.038,760,Public
3013,No,Male,0.312,5.531,-0.038,760,Public
3013,No,Male,-0.768,22.377,-0.038,760,Public
3013,No,Male,-0.248,7.008,-0.038,760,Public
3013,Yes,Female,-0.708,5.229,-0.038,760,Public
3013,No,Female,0.372,12.215,-0.038,760,Public
3013,No,Female,0.402,14.92,-0.038,760,Public
3013,No,Male,0.232,13.009,-0.038,760,Public
3013,No,Female,-0.578,-0.008,-0.038,760,Public
3013,No,Male,-0.458,15.898,-0.038,760,Public
3013,No,Male,0.462,6.993,-0.038,760,Public
3013,No,Female,0.102,7.7,-0.038,760,Public
3013,No,Male,-0.118,6.428,-0.038,760,Public
3013,No,Male,-0.608,12.867,-0.038,760,Public
3013,No,Male,0.272,20.811,-0.038,760,Public
3013,No,Female,0.512,5.783,-0.038,760,Public
3013,No,Female,0.032,18.846,-0.038,760,Public
3013,No,Male,0.322,2.285,-0.038,760,Public
3013,No,Male,1.022,16.208,-0.038,760,Public
3013,No,Male,0.262,22.311,-0.038,760,Public
3013,No,Male,-0.188,-1.215,-0.038,760,Public
3013,No,Male,-0.168,19.696,-0.038,760,Public
3013,No,Female,0.772,22.854,-0.038,760,Public
3013,No,Male,-0.998,15.408,-0.038,760,Public
3013,No,Male,-0.948,14.382,-0.038,760,Public
3020,No,Female,-0.308,5.137,0.236,457,Catholic
3020,No,Female,-1.098,9.819,0.236,457,Catholic
3020,Yes,Female,-1.158,20.025,0.236,457,Catholic
3020,No,Female,0.902,22.012,0.236,457,Catholic
3020,No,Female,0.692,16.083,0.236,457,Catholic
3020,No,Female,0.682,21.474,0.236,457,Catholic
3020,No,Female,0.342,17.756,0.236,457,Catholic
3020,No,Female,0.772,19.702,0.236,457,Catholic
3020,No,Female,0.682,11.789,0.236,457,Catholic
3020,No,Female,-0.118,7.395,0.236,457,Catholic
3020,No,Female,1.032,12.158,0.236,457,Catholic
3020,No,Female,-0.498,11.461,0.236,457,Catholic
3020,No,Female,-1.258,4.094,0.236,457,Catholic
3020,No,Female,-0.468,10.755,0.236,457,Catholic
3020,No,Female,-0.148,21.164,0.236,457,Catholic
3020,No,Female,0.132,15.936,0.236,457,Catholic
3020,No,Female,0.482,14.254,0.236,457,Catholic
3020,No,Female,-0.538,14.128,0.236,457,Catholic
3020,No,Female,0.902,16.42,0.236,457,Catholic
3020,No,Female,0.222,17.291,0.236,457,Catholic
3020,No,Female,0.212,22.245,0.236,457,Catholic
3020,No,Female,1.182,24.319,0.236,457,Catholic
3020,No,Female,-0.968,24.993,0.236,457,Catholic
3020,No,Female,0.152,22.781,0.236,457,Catholic
3020,No,Female,-0.398,16.205,0.236,457,Catholic
3020,Yes,Female,1.032,16.67,0.236,457,Catholic
3020,No,Female,-0.308,14.069,0.236,457,Catholic
3020,No,Female,0.692,17.839,0.236,457,Catholic
3020,No,Female,0.712,-2.528,0.236,457,Catholic
3020,No,Female,0.212,13.555,0.236,457,Catholic
3020,No,Female,0.572,21.011,0.236,457,Catholic
3020,No,Female,-0.278,8.057,0.236,457,Catholic
3020,No,Female,0.932,17.393,0.236,457,Catholic
3020,No,Female,0.662,14.94,0.236,457,Catholic
3020,No,Female,-1.128,11.591,0.236,457,Catholic
3020,No,Female,0.942,8.656,0.236,457,Catholic
3020,No,Female,1.152,3.571,0.236,457,Catholic
3020,No,Female,-0.258,10.857,0.236,457,Catholic
3020,No,Female,0.052,6.151,0.236,457,Catholic
3020,No,Female,0.262,13.335,0.236,457,Catholic
3020,No,Female,0.132,21.468,0.236,457,Catholic
3020,No,Female,-0.718,3.617,0.236,457,Catholic
3020,No,Female,-0.548,22.151,0.236,457,Catholic
3020,No,Female,1.092,17.699,0.236,457,Catholic
3020,No,Female,0.232,18.828,0.236,457,Catholic
3020,No,Female,0.702,17.757,0.236,457,Catholic
3020,No,Female,0.842,10.247,0.236,457,Catholic
3020,No,Female,0.612,20.066,0.236,457,Catholic
3020,No,Female,0.582,19.287,0.236,457,Catholic
3020,No,Female,0.232,17.706,0.236,457,Catholic
3020,No,Male,0.942,13.261,0.236,457,Catholic
3020,No,Female,0.602,9.664,0.236,457,Catholic
3020,No,Female,-0.148,18.686,0.236,457,Catholic
3020,No,Female,-0.078,-0.451,0.236,457,Catholic
3020,No,Female,0.942,20.069,0.236,457,Catholic
3020,No,Female,0.212,17.39,0.236,457,Catholic
3020,No,Female,1.182,13.656,0.236,457,Catholic
3020,No,Female,0.012,2.172,0.236,457,Catholic
3020,No,Female,0.072,11.485,0.236,457,Catholic
3039,No,Male,-0.248,22.522,0.354,686,Catholic
3039,Yes,Male,0.242,16.08,0.354,686,Catholic
3039,Yes,Male,-0.678,21.175,0.354,686,Catholic
3039,No,Male,1.042,22.989,0.354,686,Catholic
3039,Yes,Male,-0.528,10.546,0.354,686,Catholic
3039,No,Male,1.192,16.267,0.354,686,Catholic
3039,Yes,Male,0.202,4.395,0.354,686,Catholic
3039,No,Male,0.942,15.792,0.354,686,Catholic
3039,No,Male,1.122,20.051,0.354,686,Catholic
3039,No,Male,1.002,18.331,0.354,686,Catholic
3039,No,Male,1.342,20.458,0.354,686,Catholic
3039,Yes,Male,0.082,12.246,0.354,686,Catholic
3039,No,Male,-0.908,7.748,0.354,686,Catholic
3039,No,Male,0.232,24.812,0.354,686,Catholic
3039,No,Male,0.002,17.491,0.354,686,Catholic
3039,Yes,Male,0.942,19.167,0.354,686,Catholic
3039,No,Male,0.982,20.082,0.354,686,Catholic
3039,No,Male,-0.558,14.116,0.354,686,Catholic
3039,Yes,Male,-0.388,17.908,0.354,686,Catholic
3039,No,Male,0.882,23.09,0.354,686,Catholic
3039,Yes,Male,0.402,10.975,0.354,686,Catholic
3088,No,Female,0.352,13.758,-0.467,1960,Public
3088,No,Female,0.702,22.091,-0.467,1960,Public
3088,Yes,Female,-0.438,4.23,-0.467,1960,Public
3088,No,Female,-0.038,15.095,-0.467,1960,Public
3088,Yes,Female,0.292,11.913,-0.467,1960,Public
3088,Yes,Female,-0.138,10.447,-0.467,1960,Public
3088,Yes,Female,-0.138,0.363,-0.467,1960,Public
3088,Yes,Female,-0.458,11.141,-0.467,1960,Public
3088,Yes,Female,-0.628,8.298,-0.467,1960,Public
3088,Yes,Male,0.412,2.38,-0.467,1960,Public
3088,Yes,Male,-1.788,4.838,-0.467,1960,Public
3088,Yes,Male,-0.708,4.5,-0.467,1960,Public
3088,Yes,Male,0.552,14.97,-0.467,1960,Public
3088,No,Male,0.792,4.896,-0.467,1960,Public
3088,No,Male,-1.038,12.177,-0.467,1960,Public
3088,Yes,Male,-0.778,14.987,-0.467,1960,Public
3088,Yes,Male,-1.548,1.314,-0.467,1960,Public
3088,No,Male,0.082,4.007,-0.467,1960,Public
3088,No,Male,0.602,17.404,-0.467,1960,Public
3088,Yes,Male,-1.668,17.599,-0.467,1960,Public
3088,Yes,Male,-1.098,8.139,-0.467,1960,Public
3088,No,Male,-0.998,3.242,-0.467,1960,Public
3088,Yes,Male,-0.858,0.036,-0.467,1960,Public
3088,Yes,Male,0.672,2.211,-0.467,1960,Public
3088,No,Male,0.522,5.27,-0.467,1960,Public
3088,No,Female,-0.138,7.731,-0.467,1960,Public
3088,Yes,Female,-1.078,6.953,-0.467,1960,Public
3088,Yes,Female,-2.508,4.635,-0.467,1960,Public
3088,No,Female,0.032,18.384,-0.467,1960,Public
3088,Yes,Female,-1.818,6.92,-0.467,1960,Public
3088,No,Female,0.002,4.828,-0.467,1960,Public
3088,No,Female,-0.418,16.941,-0.467,1960,Public
3088,Yes,Female,-0.988,8.339,-0.467,1960,Public
3088,Yes,Female,-0.848,4.784,-0.467,1960,Public
3088,No,Female,-0.338,19.106,-0.467,1960,Public
3088,No,Female,-0.408,8.896,-0.467,1960,Public
3088,Yes,Female,-1.458,3.027,-0.467,1960,Public
3088,Yes,Male,-0.628,14.065,-0.467,1960,Public
3088,No,Male,-0.498,16.773,-0.467,1960,Public
3152,No,Female,0.012,12.032,0.037,1313,Public
3152,No,Female,0.882,16.855,0.037,1313,Public
3152,No,Female,-1.138,8.486,0.037,1313,Public
3152,No,Female,0.542,5.826,0.037,1313,Public
3152,No,Male,0.612,12.818,0.037,1313,Public
3152,No,Male,0.792,24.993,0.037,1313,Public
3152,No,Female,0.612,23.08,0.037,1313,Public
3152,No,Male,-1.368,13.592,0.037,1313,Public
3152,No,Male,0.662,14.926,0.037,1313,Public
3152,No,Female,1.072,17.58,0.037,1313,Public
3152,No,Female,1.172,13.564,0.037,1313,Public
3152,No,Male,0.762,24.993,0.037,1313,Public
3152,No,Female,-0.778,8.789,0.037,1313,Public
3152,No,Male,0.952,23.127,0.037,1313,Public
3152,No,Female,0.652,12.714,0.037,1313,Public
3152,No,Male,0.482,18.934,0.037,1313,Public
3152,No,Male,-0.268,6.466,0.037,1313,Public
3152,No,Male,-1.018,18.051,0.037,1313,Public
3152,No,Male,-0.258,22.254,0.037,1313,Public
3152,No,Male,-0.418,13.128,0.037,1313,Public
3152,No,Male,0.842,23.818,0.037,1313,Public
3152,No,Female,-1.368,1.439,0.037,1313,Public
3152,No,Female,-0.138,5.576,0.037,1313,Public
3152,No,Female,-0.298,19.71,0.037,1313,Public
3152,No,Female,-0.428,-2.094,0.037,1313,Public
3152,No,Male,0.702,2.986,0.037,1313,Public
3152,No,Female,0.822,22.553,0.037,1313,Public
3152,Yes,Male,0.832,1.791,0.037,1313,Public
3152,No,Male,-0.848,19.482,0.037,1313,Public
3152,Yes,Female,0.782,2.982,0.037,1313,Public
3152,No,Male,1.212,14.932,0.037,1313,Public
3152,No,Female,-0.778,8.491,0.037,1313,Public
3152,No,Male,0.652,22.344,0.037,1313,Public
3152,No,Female,-1.038,20.36,0.037,1313,Public
3152,No,Male,-0.628,15.751,0.037,1313,Public
3152,No,Male,1.202,19.572,0.037,1313,Public
3152,Yes,Male,-1.298,6.251,0.037,1313,Public
3152,No,Female,-0.908,10.161,0.037,1313,Public
3152,No,Male,-0.218,20.953,0.037,1313,Public
3152,No,Female,-0.508,7.024,0.037,1313,Public
3152,No,Female,0.332,12.152,0.037,1313,Public
3152,Yes,Male,-0.278,16.213,0.037,1313,Public
3152,No,Female,-0.648,9.781,0.037,1313,Public
3152,No,Male,0.202,-2.5,0.037,1313,Public
3152,No,Male,-1.258,14.184,0.037,1313,Public
3152,No,Female,-0.168,-1.237,0.037,1313,Public
3152,No,Female,1.262,15.562,0.037,1313,Public
3152,No,Male,-1.128,9.519,0.037,1313,Public
3152,No,Female,-0.788,7.537,0.037,1313,Public
3152,No,Female,-0.938,12.144,0.037,1313,Public
3152,No,Female,1.262,18.943,0.037,1313,Public
3152,No,Female,1.212,18.282,0.037,1313,Public
3332,No,Male,0.822,11.922,0.617,2212,Public
3332,No,Female,0.952,16.781,0.617,2212,Public
3332,No,Female,-0.218,22.317,0.617,2212,Public
3332,No,Male,1.292,23.054,0.617,2212,Public
3332,No,Female,0.372,0.996,0.617,2212,Public
3332,No,Male,0.292,13.306,0.617,2212,Public
3332,No,Female,0.532,21.848,0.617,2212,Public
3332,No,Female,0.302,2.204,0.617,2212,Public
3332,No,Female,-0.468,12.782,0.617,2212,Public
3332,No,Female,0.882,16.163,0.617,2212,Public
3332,No,Female,1.362,15.93,0.617,2212,Public
3332,No,Female,0.752,19.805,0.617,2212,Public
3332,No,Male,-0.178,23.054,0.617,2212,Public
3332,No,Male,0.532,22.661,0.617,2212,Public
3332,No,Male,-0.328,11.461,0.617,2212,Public
3332,No,Female,0.062,6.246,0.617,2212,Public
3332,No,Male,1.122,24.993,0.617,2212,Public
3332,No,Female,1.142,14.997,0.617,2212,Public
3332,No,Female,1.042,13.567,0.617,2212,Public
3332,No,Male,0.832,22.856,0.617,2212,Public
3332,No,Male,1.362,10.06,0.617,2212,Public
3332,No,Female,-0.188,5.719,0.617,2212,Public
3332,No,Female,0.022,7.341,0.617,2212,Public
3332,No,Female,-0.248,17.632,0.617,2212,Public
3332,No,Female,0.672,15.569,0.617,2212,Public
3332,No,Female,0.082,7.554,0.617,2212,Public
3332,No,Female,0.972,16.206,0.617,2212,Public
3332,No,Male,1.172,9.355,0.617,2212,Public
3332,No,Female,-0.628,11.531,0.617,2212,Public
3332,No,Male,1.212,7.41,0.617,2212,Public
3332,No,Female,1.012,23.619,0.617,2212,Public
3332,No,Female,1.262,10.749,0.617,2212,Public
3332,No,Female,1.162,18.119,0.617,2212,Public
3332,No,Female,0.762,22.896,0.617,2212,Public
3332,No,Male,0.762,3.628,0.617,2212,Public
3332,No,Male,0.882,13.063,0.617,2212,Public
3332,No,Male,1.342,13.033,0.617,2212,Public
3332,No,Female,0.522,12.143,0.617,2212,Public
3351,No,Female,0.582,8.879,0.332,1125,Public
3351,No,Female,1.372,6.98,0.332,1125,Public
3351,Yes,Female,0.372,6.652,0.332,1125,Public
3351,Yes,Male,-0.098,4.361,0.332,1125,Public
3351,Yes,Male,-1.488,3.377,0.332,1125,Public
3351,No,Female,0.262,13.294,0.332,1125,Public
3351,Yes,Male,-2.028,4.388,0.332,1125,Public
3351,Yes,Male,0.832,4.972,0.332,1125,Public
3351,No,Female,0.032,17.262,0.332,1125,Public
3351,Yes,Male,0.352,16.297,0.332,1125,Public
3351,No,Female,0.532,12.815,0.332,1125,Public
3351,No,Female,0.982,13.233,0.332,1125,Public
3351,No,Male,-0.188,24.301,0.332,1125,Public
3351,No,Female,-0.708,-0.417,0.332,1125,Public
3351,No,Female,0.932,13.276,0.332,1125,Public
3351,Yes,Female,0.812,5.305,0.332,1125,Public
3351,No,Female,0.592,2.781,0.332,1125,Public
3351,No,Male,1.422,13.188,0.332,1125,Public
3351,No,Male,0.892,14.7,0.332,1125,Public
3351,No,Male,1.212,21.054,0.332,1125,Public
3351,No,Male,1.392,12.381,0.332,1125,Public
3351,Yes,Male,0.342,22.616,0.332,1125,Public
3351,Yes,Male,-0.568,5.453,0.332,1125,Public
3351,No,Male,1.142,6.41,0.332,1125,Public
3351,No,Male,-0.798,14.87,0.332,1125,Public
3351,No,Female,-0.018,15.227,0.332,1125,Public
3351,No,Female,0.672,-0.598,0.332,1125,Public
3351,No,Male,0.432,17.06,0.332,1125,Public
3351,No,Male,1.182,22.697,0.332,1125,Public
3351,No,Male,1.512,11.147,0.332,1125,Public
3351,No,Female,0.512,17.175,0.332,1125,Public
3351,No,Female,-0.258,12.905,0.332,1125,Public
3351,No,Male,-0.278,14.594,0.332,1125,Public
3351,No,Female,1.122,24.993,0.332,1125,Public
3351,Yes,Male,-0.798,-1.095,0.332,1125,Public
3351,No,Male,0.902,5.637,0.332,1125,Public
3351,No,Male,0.512,20.708,0.332,1125,Public
3351,Yes,Male,-1.178,10.064,0.332,1125,Public
3351,No,Male,0.222,8.2,0.332,1125,Public
3377,Yes,Male,-0.938,14.34,-0.579,2031,Public
3377,Yes,Female,-1.188,5.271,-0.579,2031,Public
3377,Yes,Male,-0.628,6.933,-0.579,2031,Public
3377,Yes,Male,-0.948,13.531,-0.579,2031,Public
3377,Yes,Female,-0.368,2.697,-0.579,2031,Public
3377,Yes,Male,-0.448,12.221,-0.579,2031,Public
3377,Yes,Male,-0.908,16.269,-0.579,2031,Public
3377,Yes,Female,-0.578,0.155,-0.579,2031,Public
3377,Yes,Male,-0.918,18.275,-0.579,2031,Public
3377,Yes,Female,-0.788,2.066,-0.579,2031,Public
3377,Yes,Female,-1.838,7.783,-0.579,2031,Public
3377,Yes,Female,-1.158,8.285,-0.579,2031,Public
3377,Yes,Male,-1.248,7.378,-0.579,2031,Public
3377,Yes,Male,-0.128,5.227,-0.579,2031,Public
3377,Yes,Male,-0.658,3.486,-0.579,2031,Public
3377,Yes,Female,0.102,8.869,-0.579,2031,Public
3377,No,Male,0.792,15.436,-0.579,2031,Public
3377,Yes,Female,-0.048,-2.832,-0.579,2031,Public
3377,Yes,Female,-0.648,3.079,-0.579,2031,Public
3377,Yes,Female,-0.488,6.659,-0.579,2031,Public
3377,Yes,Male,-0.718,21.669,-0.579,2031,Public
3377,Yes,Female,-0.688,19.026,-0.579,2031,Public
3377,Yes,Male,1.092,2.322,-0.579,2031,Public
3377,No,Female,-1.458,12.873,-0.579,2031,Public
3377,Yes,Male,0.232,10.538,-0.579,2031,Public
3377,Yes,Male,-0.918,7.441,-0.579,2031,Public
3377,Yes,Male,-0.908,9.481,-0.579,2031,Public
3377,Yes,Female,-1.438,23.116,-0.579,2031,Public
3377,Yes,Male,-0.138,1.155,-0.579,2031,Public
3377,Yes,Female,-0.838,20.537,-0.579,2031,Public
3377,Yes,Male,-0.808,5.404,-0.579,2031,Public
3377,Yes,Female,-1.088,-0.704,-0.579,2031,Public
3377,Yes,Female,-0.268,19.052,-0.579,2031,Public
3377,Yes,Male,-0.378,16.637,-0.579,2031,Public
3377,Yes,Male,-0.388,14.117,-0.579,2031,Public
3377,Yes,Female,1.042,0.114,-0.579,2031,Public
3377,Yes,Female,-0.768,14.413,-0.579,2031,Public
3377,Yes,Male,-0.088,4.82,-0.579,2031,Public
3377,Yes,Male,-1.858,5.888,-0.579,2031,Public
3377,No,Male,0.462,17.617,-0.579,2031,Public
3377,Yes,Male,-0.498,-0.227,-0.579,2031,Public
3377,Yes,Male,-2.248,3.833,-0.579,2031,Public
3377,Yes,Female,-0.178,10.298,-0.579,2031,Public
3377,Yes,Male,-0.488,-0.009,-0.579,2031,Public
3377,No,Male,0.022,18.863,-0.579,2031,Public
3427,No,Male,-0.038,13.874,0.159,687,Catholic
3427,No,Male,-0.498,13.824,0.159,687,Catholic
3427,No,Male,0.422,19.372,0.159,687,Catholic
3427,No,Male,-0.718,21.296,0.159,687,Catholic
3427,No,Male,-0.258,24.107,0.159,687,Catholic
3427,No,Male,0.062,20.232,0.159,687,Catholic
3427,No,Male,0.632,24.401,0.159,687,Catholic
3427,Yes,Male,-0.678,15.381,0.159,687,Catholic
3427,No,Male,-0.088,22.779,0.159,687,Catholic
3427,No,Male,0.862,13.774,0.159,687,Catholic
3427,No,Male,-0.418,18.072,0.159,687,Catholic
3427,No,Male,-0.038,15.127,0.159,687,Catholic
3427,No,Male,1.312,23.163,0.159,687,Catholic
3427,Yes,Male,1.002,18.013,0.159,687,Catholic
3427,No,Male,0.862,16.703,0.159,687,Catholic
3427,No,Male,-0.268,19.561,0.159,687,Catholic
3427,No,Male,1.312,22.245,0.159,687,Catholic
3427,No,Male,0.512,21.508,0.159,687,Catholic
3427,No,Male,-0.418,15.642,0.159,687,Catholic
3427,No,Male,0.922,22.667,0.159,687,Catholic
3427,No,Male,0.022,20.877,0.159,687,Catholic
3427,Yes,Male,-0.018,22.273,0.159,687,Catholic
3427,No,Male,-0.258,21.828,0.159,687,Catholic
3427,No,Male,0.432,24.993,0.159,687,Catholic
3427,No,Male,-0.118,16.374,0.159,687,Catholic
3427,No,Male,0.622,16.622,0.159,687,Catholic
3427,No,Male,1.282,13.571,0.159,687,Catholic
3427,No,Male,1.512,18.049,0.159,687,Catholic
3427,No,Male,0.062,20.784,0.159,687,Catholic
3427,No,Male,1.082,16.641,0.159,687,Catholic
